date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2024-02-17;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"226.1";RUB;"Тиньк";"0";RUB;"2024-02-17 21:01:35";"2024-02-18 09:12:36";
2024-02-17;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-02-17 19:39:58";"2024-02-17 20:02:54";
2024-02-17;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"409.98";RUB;"Тиньк";"0";RUB;"2024-02-17 19:28:58";"2024-02-17 20:02:54";
2024-02-17;"Еда / Рестораны, Ошибки ";"OOO Bulofnaya_New_1";"Лапшичная";"Тиньк";"1560";RUB;"Тиньк";"0";RUB;"2024-02-17 17:45:11";"2024-03-03 18:31:47";
2024-02-17;"Еда / Рестораны";"Rombaba Pokrovka";;"Тиньк";"588";RUB;"Тиньк";"0";RUB;"2024-02-17 17:54:20";"2024-02-17 19:38:55";
2024-02-16;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"166.25";RUB;"Тиньк";"0";RUB;"2024-02-16 19:18:20";"2024-02-16 20:59:09";
2024-02-16;"Еда / Продукты";"Krasnaya Ikra";;"Тиньк";"359.62";RUB;"Тиньк";"0";RUB;"2024-02-16 19:11:43";"2024-02-16 19:29:41";
2024-02-16;"Еда / Фастфуд/обед/кофе";"PEKARNYA DELICE";;"Тиньк";"220";RUB;"Тиньк";"0";RUB;"2024-02-16 09:09:58";"2024-02-16 10:42:16";
2024-02-15;"Еда / Фастфуд/обед/кофе";"OOO TIFUD";;"Тиньк";"410";RUB;"Тиньк";"0";RUB;"2024-02-15 13:38:30";"2024-02-15 16:43:30";
2024-02-14;"Подарки";"Market";;"Pay card";"6151";RUB;"Pay card";"0";RUB;"2024-02-14 14:05:27";"2024-05-29 20:02:12";
2024-02-14;"Еда / Рестораны";"Top-up";;"Pay card";"0";RUB;"Pay card";"6010";RUB;"2024-02-14 14:05:11";"2024-05-29 20:02:12";
2024-02-14;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"178.6";RUB;"Тиньк";"0";RUB;"2024-02-14 14:55:48";"2024-02-14 21:02:10";
2024-02-14;"Еда / Продукты";"KRASNOE I BELOE";;"Тиньк";"239.78";RUB;"Тиньк";"0";RUB;"2024-02-14 14:49:26";"2024-02-14 15:03:07";
2024-02-14;"Еда / Фастфуд/обед/кофе";"Gambrinus";;"Тиньк";"690";RUB;"Тиньк";"0";RUB;"2024-02-14 14:12:34";"2024-02-14 15:04:21";
2024-02-14;"Подарки";"Yandex Bank";"Подарок зае";"Тиньк";"6010";RUB;"Тиньк";"0";RUB;"2024-02-14 14:04:35";"2024-02-24 09:50:37";
2024-02-14;"Озонинг";;;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-02-14 12:57:56";"2024-02-14 15:04:21";
2024-02-13;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"617.5";RUB;"Тиньк";"0";RUB;"2024-02-13 21:29:53";"2024-02-14 09:55:11";
2024-02-13;"Еда / Продукты";"MAGNIT MM BOTEVGRAD";;"Тиньк";"174.98";RUB;"Тиньк";"0";RUB;"2024-02-13 19:30:46";"2024-02-13 19:59:32";
2024-02-13;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"188.1";RUB;"Тиньк";"0";RUB;"2024-02-13 19:20:30";"2024-02-13 19:59:32";
2024-02-13;"Уборочка";"Алтынай К.";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-02-13 15:07:29";"2024-02-13 15:17:40";
2024-02-12;"Подарки";"""OOO Alkor i Ko""  LEtu";"Духи зае";"Тиньк";"1799";RUB;"Тиньк";"0";RUB;"2024-02-12 16:03:59";"2024-02-24 09:50:37";
2024-02-12;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"992.08";RUB;"Тиньк";"0";RUB;"2024-02-12 14:11:07";"2024-02-12 14:28:08";
2024-02-12;"Еда / Продукты, Ошибки ";"VKUSVILL 2718_5";"Креветки";"Тиньк";"2039.49";RUB;"Тиньк";"0";RUB;"2024-02-12 13:56:38";"2024-03-03 18:31:47";
2024-02-11;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"292.6";RUB;"Тиньк";"0";RUB;"2024-02-11 19:06:47";"2024-02-11 20:52:05";
2024-02-11;"Еда / Рестораны";"IP Dang K. Ch.";"Ком";"Тиньк";"1490";RUB;"Тиньк";"0";RUB;"2024-02-11 16:28:35";"2024-02-29 22:08:59";
2024-02-11;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"64.59";RUB;"Тиньк";"0";RUB;"2024-02-11 09:07:18";"2024-02-11 09:58:32";
2024-02-10;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"143.19";RUB;"Тиньк";"0";RUB;"2024-02-10 20:44:54";"2024-02-11 09:58:32";
2024-02-10;"Еда / Фастфуд/обед/кофе";"Shaurma Gril";;"Тиньк";"200";RUB;"Тиньк";"0";RUB;"2024-02-10 14:34:43";"2024-02-10 15:14:53";
2024-02-10;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"501.33";RUB;"Тиньк";"0";RUB;"2024-02-10 14:29:17";"2024-02-10 15:14:53";
2024-02-10;"Подарки";"Людмила Ф.";"Маник";"Тиньк";"2000";RUB;"Тиньк";"0";RUB;"2024-02-10 09:40:41";"2024-02-24 09:54:17";
2024-02-09;"Зарплата";;"ЗАРАБОТНАЯ ПЛАТА. Основание 77288819500902246H6A Платёжное поручение №945939 от 09.02.2024.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"52940.65";RUB;"2024-02-09 18:58:22";"2024-05-15 12:12:14";
2024-02-09;;;;"Тиньк";"50000";RUB;"Сбережения";"50000";RUB;"2024-02-09 20:13:20";"2024-02-10 09:08:58";
2024-02-09;;;;"Тиньк";"40000";RUB;"Сбережения";"40000";RUB;"2024-02-09 20:13:08";"2024-02-10 09:08:58";
2024-02-09;;;"Перевод денежных средств";"Альфа ЗП ";"53000";RUB;"Тиньк";"53000";RUB;"2024-02-09 20:12:47";"2024-05-15 12:12:14";
2024-02-09;"Зарплата";"Елена М.";;"Тиньк";"0";RUB;"Тиньк";"70000";RUB;"2024-02-09 19:59:12";"2024-02-09 21:14:39";
2024-02-09;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"392.85";RUB;"Тиньк";"0";RUB;"2024-02-09 19:09:37";"2024-02-09 21:14:39";
2024-02-09;;;;"Тиньк";"101298.61";RUB;"Инвестиции ";"101298.61";RUB;"2024-02-09 16:58:54";"2024-02-09 16:58:58";
2024-02-09;;;;"Тиньк";"50000";RUB;"Сбережения";"50000";RUB;"2024-02-09 16:25:50";"2024-02-09 16:58:32";
2024-02-09;"Зарплата";"Перевод собственных средств на счет. НДС не облагается.";;"Тиньк";"0";RUB;"Тиньк";"300000";RUB;"2024-02-09 16:16:13";"2024-02-09 16:58:58";
2024-02-09;;;;"Тиньк";"50000";RUB;"Инвестиции ";"50000";RUB;"2024-02-09 16:24:42";"2024-02-09 16:58:32";
2024-02-09;;;;"Тиньк";"100000";RUB;"Инвестиции ";"100000";RUB;"2024-02-09 16:19:32";"2024-02-09 16:58:32";
2024-02-08;"Спорт ";"WORLDCLASS.RU";;"Тиньк";"41850";RUB;"Тиньк";"0";RUB;"2024-02-08 22:25:46";"2024-02-09 10:47:14";
2024-02-08;;;;"Сбережения";"42000";RUB;"Тиньк";"42000";RUB;"2024-02-08 22:25:24";"2024-02-09 10:47:14";
2024-02-08;"Еда / Бухло ";"Petrov I Vasechka";"Коктейль";"Тиньк";"650";RUB;"Тиньк";"0";RUB;"2024-02-08 22:06:22";"2024-02-24 09:54:17";
2024-02-08;"Еда / Продукты";"AV AZBUKAVKUSA..";;"Тиньк";"601";RUB;"Тиньк";"0";RUB;"2024-02-08 21:51:04";"2024-02-09 10:47:14";
2024-02-08;"Отдых и развлечения и приколы";"Brikprodzhekt";;"Тиньк";"1400";RUB;"Тиньк";"0";RUB;"2024-02-08 20:40:05";"2024-02-08 22:05:19";
2024-02-08;"Еда / Рестораны";"Petrov I Vasechka";;"Тиньк";"2840";RUB;"Тиньк";"0";RUB;"2024-02-08 20:22:40";"2024-02-08 22:09:42";
2024-02-08;"Еда / Фастфуд/обед/кофе";"TATNEFT 235 AZS";;"Тиньк";"224";RUB;"Тиньк";"0";RUB;"2024-02-08 13:04:47";"2024-02-09 16:32:17";
2024-02-07;"Еда / Бухло ";"IP Kuznecov";;"Тиньк";"80";RUB;"Тиньк";"0";RUB;"2024-02-07 22:39:39";"2024-02-08 12:19:08";
2024-02-07;"Еда / Бухло ";"IP Kuznecov";;"Тиньк";"300";RUB;"Тиньк";"0";RUB;"2024-02-07 21:09:30";"2024-02-07 21:53:09";
2024-02-07;"Еда / Бухло ";"IP Kuznecov";;"Тиньк";"1915";RUB;"Тиньк";"0";RUB;"2024-02-07 21:05:36";"2024-02-07 21:53:09";
2024-02-07;"Еда / Продукты";"SPAR 321";;"Тиньк";"21.9";RUB;"Тиньк";"0";RUB;"2024-02-07 20:31:12";"2024-02-07 20:48:23";
2024-02-07;"Еда / Бухло ";"IP Kuznecov";"Имею право";"Тиньк";"588";RUB;"Тиньк";"0";RUB;"2024-02-07 20:44:14";"2024-02-24 09:54:17";
2024-02-07;"Еда / Продукты";"SPAR 321";;"Тиньк";"928.9";RUB;"Тиньк";"0";RUB;"2024-02-07 20:25:18";"2024-02-07 20:48:23";
2024-02-07;"Озонинг";;;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-02-07 11:34:26";"2024-02-07 21:53:09";
2024-02-06;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"209.98";RUB;"Тиньк";"0";RUB;"2024-02-06 22:09:11";"2024-02-07 12:05:16";
2024-02-04;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";"Перчик и чеснок";"Тиньк";"85.2";RUB;"Тиньк";"0";RUB;"2024-02-04 16:32:43";"2024-02-06 11:59:37";
2024-02-03;"Еда / Рестораны";"saldens";;"Тиньк";"1470";RUB;"Тиньк";"0";RUB;"2024-02-20 08:59:38";"2024-02-20 09:00:31";
2024-02-03;"Еда / Бухло ";"Saldens Taphouse";;"Тиньк";"680";RUB;"Тиньк";"0";RUB;"2024-02-03 17:41:08";"2024-02-04 15:51:25";
2024-02-03;"Еда / Бухло ";"Saldens Taphouse";;"Тиньк";"640";RUB;"Тиньк";"0";RUB;"2024-02-03 17:00:00";"2024-02-20 08:59:10";
2024-02-03;"Еда / Продукты";"Krasnaya Ikra";"Минтай";"Тиньк";"179.06";RUB;"Тиньк";"0";RUB;"2024-02-03 19:23:28";"2024-02-03 20:01:50";
2024-02-03;"Еда / Продукты";"VKUSVILL 2718_5";"Авокэйдо";"Тиньк";"165";RUB;"Тиньк";"0";RUB;"2024-02-03 19:46:33";"2024-02-03 21:34:18";
2024-02-03;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";"Айсберг, крем чиз, хлеб, перчк";"Тиньк";"608.44";RUB;"Тиньк";"0";RUB;"2024-02-03 19:42:59";"2024-02-03 21:34:18";
2024-02-03;"Подписки ";"YANDEX*5815*PLUS";;"Тиньк";"299";RUB;"Тиньк";"0";RUB;"2024-02-03 13:56:11";"2024-02-03 20:01:50";
2024-02-02;"Еда / Продукты";"VKUSVILL 2718_1";"Люк";"Тиньк";"113.65";RUB;"Тиньк";"0";RUB;"2024-02-02 21:46:25";"2024-02-03 20:01:50";
2024-02-02;"Еда / Рестораны, Ошибки ";"THE BULL";"РУЛЬКА";"Тиньк";"2050";RUB;"Тиньк";"0";RUB;"2024-02-02 20:56:49";"2024-03-03 18:31:47";
2024-02-02;"Забота о себе";"PTICHKI";;"Тиньк";"744";RUB;"Тиньк";"0";RUB;"2024-02-02 18:45:13";"2024-02-03 17:59:50";
2024-02-02;"Еда / Продукты";"FASOL EKSPRESS";"Крентедечки";"Тиньк";"59.5";RUB;"Тиньк";"0";RUB;"2024-02-02 14:04:49";"2024-02-03 20:01:50";
2024-02-01;"Подписки ";"Tinkoff Pro";;"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-02-01 18:08:25";"2024-02-01 20:39:02";
2024-02-01;;;"Проценты на остаток";"Тиньк";"0";RUB;"Тиньк";"13.49";RUB;"2024-02-01 16:45:03";"2024-02-24 10:12:25";
2024-02-01;;"YM*YANDEX.CLOUD";;"Тиньк";"584";RUB;"Тиньк";"0";RUB;"2024-02-01 15:10:17";"2024-05-05 19:06:16";
2024-02-01;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"424.63";RUB;"Тиньк";"0";RUB;"2024-02-01 14:08:22";"2024-02-03 20:01:50";
2024-02-01;"Подписки ";"PAY.MTS.RU";;"Тиньк";"950";RUB;"Тиньк";"0";RUB;"2024-02-01 14:27:11";"2024-02-01 18:07:38";
2024-02-01;;"487417******2940";"аренда новая";"Тиньк";"2929";RUB;"Тиньк";"0";RUB;"2024-02-01 10:15:36";"2024-05-05 19:35:43";
2024-02-01;"Сервис/канцелярия ";"kopirka";;"Тиньк";"88";RUB;"Тиньк";"0";RUB;"2024-02-01 09:49:06";"2024-02-29 08:49:02";
2024-02-01;;;;"Сбережения";"65000";RUB;"Тиньк";"65000";RUB;"2024-02-01 09:06:31";"2024-02-01 11:34:46";
2024-02-01;"Аренда и коммуналка ";"487417******2940";"аренда новая";"Тиньк";"65000";RUB;"Тиньк";"0";RUB;"2024-02-01 09:07:15";"2024-02-01 09:30:58";
2024-01-31;"Еда / Продукты";"MAGNIT MM BOTEVGRAD";;"Тиньк";"169.98";RUB;"Тиньк";"0";RUB;"2024-01-31 22:13:33";"2024-02-01 09:30:58";
2024-01-31;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"567.11";RUB;"Тиньк";"0";RUB;"2024-01-31 14:32:04";"2024-01-31 19:39:34";
2024-01-31;"Озонинг";;;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-01-31 11:48:21";"2024-01-31 12:55:43";
2024-01-30;"Подарки";"Людмила Ф.";"ВТБ";"Тиньк";"4000";RUB;"Тиньк";"0";RUB;"2024-01-30 20:29:46";"2024-01-30 23:55:06";
2024-01-30;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"149.99";RUB;"Тиньк";"0";RUB;"2024-01-30 18:43:51";"2024-01-30 19:12:12";
2024-01-30;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"85.3";RUB;"Тиньк";"0";RUB;"2024-01-30 18:39:01";"2024-01-30 19:12:12";
2024-01-30;"Уборочка";"Алтынай К.";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-01-30 15:07:12";"2024-01-30 18:49:24";
2024-01-29;;;"Кэшбэк за обычные покупки";"Тиньк";"0";RUB;"Тиньк";"1080.22";RUB;"2024-01-29 22:42:29";"2024-02-24 10:12:25";
2024-01-29;;;"Кэшбэк за покупки в Городе";"Тиньк";"0";RUB;"Тиньк";"270.78";RUB;"2024-01-29 22:42:07";"2024-02-24 10:12:25";
2024-01-29;;;"Проценты на остаток";"Тиньк";"0";RUB;"Тиньк";"99.19";RUB;"2024-01-29 22:45:33";"2024-02-24 10:12:25";
2024-01-29;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"476";RUB;"Тиньк";"0";RUB;"2024-01-29 14:05:30";"2024-01-29 21:02:11";
2024-01-28;"Еда / Фастфуд/обед/кофе";"Vkusnoitochka";;"Тиньк";"722";RUB;"Тиньк";"0";RUB;"2024-01-28 19:07:57";"2024-02-01 09:34:34";
2024-01-28;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"339";RUB;"Тиньк";"0";RUB;"2024-01-28 18:25:26";"2024-01-28 18:41:51";
2024-01-28;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"906.62";RUB;"Тиньк";"0";RUB;"2024-01-28 18:35:42";"2024-01-28 19:29:37";
2024-01-28;"Отдых и развлечения и приколы";"TINKOFF.MOVIE";;"Тиньк";"1320";RUB;"Тиньк";"0";RUB;"2024-01-28 17:55:58";"2024-01-28 18:41:51";
2024-01-28;"Отдых и развлечения и приколы";"Muzej Muzyki";;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-01-28 16:24:31";"2024-01-28 18:00:16";
2024-01-28;"Еда / Рестораны";"SOUP-CAFE";;"Тиньк";"1813";RUB;"Тиньк";"0";RUB;"2024-01-28 15:52:28";"2024-01-28 16:30:16";
2024-01-27;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"240.46";RUB;"Тиньк";"0";RUB;"2024-01-27 19:18:15";"2024-01-27 21:17:48";
2024-01-27;"Еда / Бухло ";"Share House";;"Тиньк";"175";RUB;"Тиньк";"0";RUB;"2024-01-27 17:33:47";"2024-01-27 18:41:01";
2024-01-27;"Еда / Бухло ";"Share House";;"Тиньк";"200";RUB;"Тиньк";"0";RUB;"2024-01-27 17:08:33";"2024-01-27 18:41:01";
2024-01-27;"Еда / Бухло ";"Share House";;"Тиньк";"450";RUB;"Тиньк";"0";RUB;"2024-01-27 16:45:53";"2024-01-27 17:49:54";
2024-01-27;"Еда / Рестораны";"Chanchan";;"Тиньк";"1630";RUB;"Тиньк";"0";RUB;"2024-01-27 16:22:53";"2024-01-27 16:57:55";
2024-01-26;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"325.07";RUB;"Тиньк";"0";RUB;"2024-01-26 20:30:25";"2024-01-26 21:27:20";
2024-01-26;"Еда / Рестораны";"Gorbufet Shashlychnaya";;"Тиньк";"3170";RUB;"Тиньк";"0";RUB;"2024-01-26 18:42:05";"2024-01-26 21:28:44";
2024-01-26;"Еда / Бухло ";"Gorbufet Shashlychnaya";;"Тиньк";"550";RUB;"Тиньк";"0";RUB;"2024-01-26 19:05:55";"2024-01-26 21:28:44";
2024-01-26;"Подписки ";"Y.M*OZON";;"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-01-26 14:08:47";"2024-01-26 21:28:44";
2024-01-26;;;"Перевод денежных средств";"Альфа ЗП ";"47000";RUB;"Тиньк";"47000";RUB;"2024-01-26 10:36:26";"2024-05-15 12:12:14";
2024-01-26;;;;"Тиньк";"19000";RUB;"Сбережения";"19000";RUB;"2024-01-26 10:37:52";"2024-01-26 10:52:47";
2024-01-26;;;;"Тиньк";"30000";RUB;"Сбережения";"30000";RUB;"2024-01-26 10:37:00";"2024-01-26 10:52:47";
2024-01-26;;;;"Тиньк";"30000";RUB;"Сбережения";"30000";RUB;"2024-01-26 10:37:15";"2024-01-26 10:52:47";
2024-01-26;;;"Перевод между счетами";"Тиньк";"0";RUB;"Тиньк";"224.67";RUB;"2024-01-26 10:45:44";"2024-02-24 10:12:25";
2024-01-25;"Зарплата";;"ЗАРПЛАТА ЗА ПЕРВУЮ ПОЛОВИНУ МЕСЯЦА. Основание 7728881950250124UY1M Платёжное поручение №506356 от 25.01.2024.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"47058.35";RUB;"2024-01-25 16:22:34";"2024-05-15 12:12:14";
2024-01-25;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"159.16";RUB;"Тиньк";"0";RUB;"2024-01-25 20:31:35";"2024-01-25 21:30:04";
2024-01-25;"Зарплата";"Елена М.";;"Тиньк";"0";RUB;"Тиньк";"70000";RUB;"2024-01-25 19:39:43";"2024-01-25 20:00:04";
2024-01-25;;;;"Тиньк";"0";RUB;"Тиньк";"24000";RUB;"2024-01-25 17:04:35";"2024-02-24 10:12:25";
2024-01-25;"Подарки";"M.Video";"Отпариватель";"Тиньк";"24218";RUB;"Тиньк";"0";RUB;"2024-01-25 17:12:02";"2024-01-26 11:01:38";
2024-01-24;"Еда / Продукты";"MAGNIT MM BOTEVGRAD";;"Тиньк";"43.96";RUB;"Тиньк";"0";RUB;"2024-01-24 18:20:35";"2024-01-25 00:05:25";
2024-01-24;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"259.96";RUB;"Тиньк";"0";RUB;"2024-01-24 18:05:14";"2024-01-24 18:23:21";
2024-01-24;"Еда / Продукты";"VKUSVILL";;"Тиньк";"597.3";RUB;"Тиньк";"0";RUB;"2024-01-24 17:58:12";"2024-01-25 00:05:48";
2024-01-24;"Озонинг";;;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-01-24 11:26:08";"2024-01-25 00:06:12";
2024-01-23;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"252.77";RUB;"Тиньк";"0";RUB;"2024-01-23 23:14:15";"2024-01-24 08:14:18";
2024-01-23;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"257.99";RUB;"Тиньк";"0";RUB;"2024-01-23 17:50:03";"2024-01-23 21:16:43";
2024-01-23;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"145.32";RUB;"Тиньк";"0";RUB;"2024-01-23 17:45:27";"2024-01-23 18:05:48";
2024-01-21;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"200";RUB;"Тиньк";"0";RUB;"2024-01-21 19:24:38";"2024-01-21 19:51:52";
2024-01-21;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-01-21 10:00:25";"2024-01-21 10:02:14";
2024-01-20;"Еда / Продукты";"MAGNIT MM BOTEVGRAD";;"Тиньк";"832.93";RUB;"Тиньк";"0";RUB;"2024-01-20 20:42:52";"2024-01-20 21:00:46";
2024-01-20;"Еда / Рестораны";"hleb I myaso";;"Тиньк";"1665";RUB;"Тиньк";"0";RUB;"2024-01-20 19:29:22";"2024-01-20 19:31:07";
2024-01-20;"Еда / Рестораны";"Hleb I Myaso";;"Тиньк";"255";RUB;"Тиньк";"0";RUB;"2024-01-20 18:46:18";"2024-01-20 19:31:07";
2024-01-20;"Еда / Бухло ";"Hleb I Myaso";"Глетчер";"Тиньк";"780";RUB;"Тиньк";"0";RUB;"2024-01-20 18:25:55";"2024-01-21 19:28:01";
2024-01-20;"Зубки";"Башир";"Внутренний перевод на договор 5394191794";"Тиньк";"7000";RUB;"Тиньк";"0";RUB;"2024-01-20 12:38:27";"2024-01-20 12:43:38";
2024-01-20;"Подарки";"Людмила Ф.";"Маник";"Тиньк";"2000";RUB;"Тиньк";"0";RUB;"2024-01-20 09:07:21";"2024-01-26 11:01:38";
2024-01-19;"Еда / Продукты";"MAGNIT";;"Тиньк";"89.99";RUB;"Тиньк";"0";RUB;"2024-01-19 19:16:40";"2024-01-19 23:37:35";
2024-01-19;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"67.51";RUB;"Тиньк";"0";RUB;"2024-01-19 19:04:27";"2024-01-19 19:25:48";
2024-01-19;"Еда / Продукты";"FASOL EKSPRESS";;"Тиньк";"64.5";RUB;"Тиньк";"0";RUB;"2024-01-19 13:53:36";"2024-01-19 17:48:29";
2024-01-18;"Еда / Продукты";"KRASNOE I BELOE";;"Тиньк";"103.89";RUB;"Тиньк";"0";RUB;"2024-01-18 21:03:17";"2024-01-18 21:17:50";
2024-01-18;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"276.08";RUB;"Тиньк";"0";RUB;"2024-01-18 13:22:12";"2024-01-18 18:23:49";
2024-01-17;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"151.1";RUB;"Тиньк";"0";RUB;"2024-01-17 14:28:29";"2024-01-17 14:49:14";
2024-01-17;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"610.97";RUB;"Тиньк";"0";RUB;"2024-01-17 14:22:43";"2024-01-17 14:49:14";
2024-01-17;;;;"Тиньк";"36258.68";RUB;"Сбережения";"36258.68";RUB;"2024-01-17 11:32:40";"2024-01-17 11:35:58";
2024-01-17;;;;"Тиньк";"1000";RUB;"Сбережения";"1000";RUB;"2024-01-17 11:22:36";"2024-01-17 11:35:58";
2024-01-16;;;;"Тиньк";"100";RUB;"Инвестиции ";"100";RUB;"2024-01-16 14:07:22";"2024-01-17 11:35:58";
2024-01-16;;;;"Тиньк";"115000";RUB;"Инвестиции ";"115000";RUB;"2024-01-16 13:57:02";"2024-01-17 11:35:58";
2024-01-16;;;;"Тиньк";"50000";RUB;"Инвестиции ";"50000";RUB;"2024-01-16 13:58:05";"2024-01-17 11:35:58";
2024-01-16;"Уборочка";"Алтынай К.";;"Тиньк";"300";RUB;"Тиньк";"0";RUB;"2024-01-16 15:02:20";"2024-01-17 00:09:51";
2024-01-16;"Уборочка";"Алтынай К.";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-01-16 14:58:10";"2024-01-17 00:13:41";
2024-01-16;"Зарплата";"Перевод собственных средств на счет. НДС не облагается.";;"Тиньк";"0";RUB;"Тиньк";"250000";RUB;"2024-01-16 13:50:33";"2024-01-17 00:12:05";
2024-01-16;;;;"Тиньк";"0";RUB;"Тиньк";"6470.36";RUB;"2024-01-16 14:08:49";"2024-02-24 10:12:25";
2024-01-16;;;;"Тиньк";"50000";RUB;"Инвестиции ";"50000";RUB;"2024-01-16 13:59:54";"2024-01-17 11:35:58";
2024-01-16;"Еда / Продукты";"VKUSVILL";;"Тиньк";"339";RUB;"Тиньк";"0";RUB;"2024-01-16 15:30:41";"2024-01-20 19:31:07";
2024-01-15;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"189.99";RUB;"Тиньк";"0";RUB;"2024-01-15 18:14:08";"2024-01-15 22:19:43";
2024-01-15;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"148.81";RUB;"Тиньк";"0";RUB;"2024-01-15 17:48:09";"2024-01-15 18:06:12";
2024-01-13;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"69.99";RUB;"Тиньк";"0";RUB;"2024-01-13 21:49:22";"2024-01-14 10:09:47";
2024-01-13;"Еда / Продукты";"CoolSlever";;"Тиньк";"1769.3";RUB;"Тиньк";"0";RUB;"2024-01-13 21:15:20";"2024-01-13 21:27:08";
2024-01-13;"Еда / Бухло ";"4 Brewers";;"Тиньк";"4090";RUB;"Тиньк";"0";RUB;"2024-01-13 19:43:09";"2024-01-13 20:26:16";
2024-01-12;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"904.31";RUB;"Тиньк";"0";RUB;"2024-01-12 18:22:03";"2024-01-12 19:26:57";
2024-01-12;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"315";RUB;"Тиньк";"0";RUB;"2024-01-12 18:00:07";"2024-01-12 19:26:57";
2024-01-11;"Шмот ";"STOCKMANN OASTYLE";"Джинсы";"Тиньк";"5150";RUB;"Тиньк";"0";RUB;"2024-01-11 20:52:48";"2024-01-18 18:29:49";
2024-01-11;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"314.96";RUB;"Тиньк";"0";RUB;"2024-01-11 20:26:50";"2024-01-11 20:52:34";
2024-01-11;"Подарки";"Oomph Tverskaya";"Мыло маме мылы";"Тиньк";"1400";RUB;"Тиньк";"0";RUB;"2024-01-11 19:21:23";"2024-01-18 18:38:22";
2024-01-11;"Еда / Рестораны";"Byanbyan";;"Тиньк";"1560";RUB;"Тиньк";"0";RUB;"2024-01-11 18:10:08";"2024-01-11 19:36:18";
